Age;L;M;S;SD4neg;SD3neg;SD2neg;SD1neg;SD0;SD1;SD2;SD3;SD4
6.800821355;-0.2295;17.3359;0.08193;12.538;13.649;14.76;15.984;17.336;18.831;20.487;22.326;24.166
6.833675565;-0.231;17.3349;0.08191;12.539;13.65;14.76;15.984;17.335;18.829;20.486;22.325;24.164
6.866529774;-0.2325;17.3338;0.08189;12.54;13.65;14.76;15.983;17.334;18.828;20.484;22.323;24.162
6.899383984;-0.234;17.3326;0.08188;12.541;13.65;14.76;15.982;17.333;18.826;20.482;22.322;24.161
6.932238193;-0.2354;17.3314;0.08186;12.542;13.65;14.759;15.982;17.331;18.825;20.481;22.32;24.159
6.965092402;-0.2369;17.3302;0.08185;12.542;13.651;14.759;15.981;17.33;18.823;20.479;22.319;24.159
6.997946612;-0.2384;17.3289;0.08183;12.543;13.651;14.759;15.98;17.329;18.822;20.477;22.317;24.156
7.030800821;-0.2398;17.3275;0.08182;12.543;13.651;14.758;15.979;17.328;18.82;20.476;22.315;24.155
7.063655031;-0.2413;17.3261;0.0818;12.544;13.651;14.758;15.978;17.326;18.818;20.473;22.313;24.153
7.09650924;-0.2427;17.3246;0.08179;12.544;13.651;14.757;15.977;17.325;18.817;20.472;22.312;24.152
7.12936345;-0.2441;17.323;0.08177;12.545;13.651;14.756;15.976;17.323;18.815;20.469;22.309;24.149
7.162217659;-0.2456;17.3215;0.08176;12.545;13.65;14.756;15.975;17.322;18.813;20.468;22.308;24.148
7.195071869;-0.247;17.3198;0.08174;12.546;13.65;14.755;15.973;17.32;18.811;20.465;22.305;24.145
7.227926078;-0.2484;17.3181;0.08173;12.546;13.65;14.754;15.972;17.318;18.809;20.463;22.303;24.143
7.260780287;-0.2498;17.3164;0.08171;12.546;13.65;14.754;15.971;17.316;18.807;20.461;22.301;24.14
7.293634497;-0.2512;17.3146;0.0817;12.546;13.649;14.753;15.969;17.315;18.805;20.458;22.299;24.139
7.326488706;-0.2526;17.3127;0.08168;12.547;13.649;14.752;15.968;17.313;18.802;20.456;22.296;24.136
7.359342916;-0.254;17.3108;0.08167;12.547;13.649;14.751;15.967;17.311;18.8;20.454;22.294;24.134
7.392197125;-0.2554;17.3089;0.08165;12.547;13.648;14.75;15.965;17.309;18.798;20.451;22.291;24.131
7.425051335;-0.2568;17.3069;0.08164;12.547;13.648;14.749;15.964;17.307;18.795;20.448;22.288;24.128
7.457905544;-0.2581;17.3048;0.08163;12.547;13.647;14.747;15.962;17.305;18.793;20.446;22.286;24.126
7.490759754;-0.2595;17.3027;0.08161;12.547;13.647;14.746;15.96;17.303;18.79;20.443;22.283;24.123
7.523613963;-0.2609;17.3006;0.0816;12.547;13.646;14.745;15.959;17.301;18.788;20.44;22.28;24.12
7.556468172;-0.2622;17.2984;0.08158;12.547;13.645;14.744;15.957;17.298;18.785;20.437;22.277;24.117
7.589322382;-0.2636;17.2962;0.08157;12.546;13.645;14.743;15.955;17.296;18.783;20.435;22.275;24.114
7.622176591;-0.265;17.2939;0.08155;12.547;13.644;14.742;15.953;17.294;18.78;20.432;22.271;24.111
7.655030801;-0.2663;17.2916;0.08154;12.546;13.643;14.74;15.952;17.292;18.777;20.429;22.268;24.108
7.68788501;-0.2676;17.2892;0.08153;12.546;13.642;14.739;15.95;17.289;18.775;20.426;22.266;24.105
7.72073922;-0.269;17.2868;0.08151;12.546;13.642;14.738;15.948;17.287;18.772;20.423;22.262;24.102
7.753593429;-0.2703;17.2844;0.0815;12.545;13.641;14.736;15.946;17.284;18.769;20.42;22.259;24.099
7.786447639;-0.2716;17.2819;0.08149;12.544;13.639;14.734;15.944;17.282;18.766;20.417;22.256;24.096
7.819301848;-0.273;17.2794;0.08147;12.544;13.639;14.733;15.942;17.279;18.763;20.413;22.253;24.092
7.852156057;-0.2743;17.2768;0.08146;12.544;13.638;14.731;15.94;17.277;18.76;20.41;22.25;24.089
